obs_start,obs_end,length,iteration,distribution
9136956,9136956,1,0,geom3
8698036,8698036,1,0,geom3
9832129,9832129,1,0,geom3
1572361,1572361,1,0,geom3
2370474,2370474,1,0,geom3
233364,233364,1,0,geom3
3495325,3495325,1,0,geom3
5338886,5338886,1,0,geom3
6313310,6313310,1,0,geom3
1380003,1380003,1,0,geom3
4084196,4084196,1,0,geom3
71690,71690,1,0,geom3
7162669,7162669,1,0,geom3
5014467,5014467,1,0,geom3
6472039,6472039,1,0,geom3
6523827,6523827,1,0,geom3
5538418,5538418,1,0,geom3
1355372,1355380,9,0,geom3
2669191,2669191,1,0,geom3
1645593,1645593,1,0,geom3
3657136,3657136,1,0,geom3
2289080,2289080,1,0,geom3
3322452,3322452,1,0,geom3
2221186,2221186,1,0,geom3
2218193,2218193,1,0,geom3
7931481,7931481,1,0,geom3
5357226,5357226,1,0,geom3
50866,50866,1,0,geom3
49645,49645,1,0,geom3
2243271,2243271,1,0,geom3
6323087,6323087,1,0,geom3
7501410,7501410,1,0,geom3
8648076,8648076,1,0,geom3
7049106,7049106,1,0,geom3
4093354,4093354,1,0,geom3
8097669,8097712,44,0,geom3
8467622,8467622,1,0,geom3
8441394,8441394,1,0,geom3
9040673,9040673,1,0,geom3
6066363,6066363,1,0,geom3
8910035,8910035,1,0,geom3
921059,921059,1,0,geom3
9641700,9641800,101,0,geom3
3654776,3654776,1,0,geom3
4945920,4945920,1,0,geom3
2656925,2656925,1,0,geom3
1580604,1580604,1,0,geom3
2176033,2176033,1,0,geom3
7063840,7063840,1,0,geom3
2447282,2447282,1,0,geom3
840863,840863,1,0,geom3
8262942,8263023,82,0,geom3
825339,825339,1,0,geom3
5589953,5589953,1,0,geom3
6309012,6309012,1,0,geom3
160439,160439,1,0,geom3
4144278,4144278,1,0,geom3
1463564,1463564,1,0,geom3
9958473,9958473,1,0,geom3
6433091,6433091,1,0,geom3
5386766,5386766,1,0,geom3
93714,93714,1,0,geom3
1366778,1366778,1,0,geom3
4279776,4279793,18,0,geom3
7379100,7379100,1,0,geom3
9672389,9672389,1,0,geom3
5504337,5504337,1,0,geom3
4909995,4909995,1,0,geom3
69483,69483,1,0,geom3
2597351,2597351,1,0,geom3
6730200,6730200,1,0,geom3
9088449,9088449,1,0,geom3
6570477,6570489,13,0,geom3
9280392,9280392,1,0,geom3
7205782,7205782,1,0,geom3
5836140,5836140,1,0,geom3
1508502,1508502,1,0,geom3
148974,148974,1,0,geom3
5381018,5381018,1,0,geom3
6544281,6544281,1,0,geom3
5259686,5259686,1,0,geom3
3411267,3411267,1,0,geom3
8167952,8167952,1,0,geom3
8781104,8781104,1,0,geom3
601970,601970,1,0,geom3
8322405,8322405,1,0,geom3
7458503,7458503,1,0,geom3
3835786,3835786,1,0,geom3
7701266,7701266,1,0,geom3
2304033,2304033,1,0,geom3
8023090,8023090,1,0,geom3
4531959,4531959,1,0,geom3
7362359,7362385,27,0,geom3
9030075,9030075,1,0,geom3
5303556,5303565,10,0,geom3
4979291,4979291,1,0,geom3
2415370,2415370,1,0,geom3
3443022,3443022,1,0,geom3
9682835,9682835,1,0,geom3
1861863,1861863,1,0,geom3
9058606,9058606,1,0,geom3
1649584,1649584,1,0,geom3
2140429,2140429,1,0,geom3
8817941,8817994,54,0,geom3
4662017,4662017,1,0,geom3
8884205,8884205,1,0,geom3
4312825,4312825,1,0,geom3
7609767,7609767,1,0,geom3
3476877,3476877,1,0,geom3
8022123,8022123,1,0,geom3
9070025,9070025,1,0,geom3
8552009,8552009,1,0,geom3
1988195,1988195,1,0,geom3
9777342,9777342,1,0,geom3
669751,669751,1,0,geom3
2324834,2324834,1,0,geom3
9080299,9080299,1,0,geom3
1276954,1276954,1,0,geom3
4040332,4040332,1,0,geom3
1768233,1768233,1,0,geom3
9525567,9525567,1,0,geom3
1465993,1465993,1,0,geom3
4943559,4943559,1,0,geom3
8176299,8176299,1,0,geom3
5806714,5806714,1,0,geom3
5530910,5530910,1,0,geom3
1477728,1477728,1,0,geom3
7324599,7324599,1,0,geom3
4881040,4881040,1,0,geom3
3805061,3805061,1,0,geom3
7441638,7441638,1,0,geom3
9056189,9056189,1,0,geom3
3309060,3309060,1,0,geom3
4635177,4635177,1,0,geom3
1906369,1906369,1,0,geom3
1397454,1397454,1,0,geom3
3649970,3649970,1,0,geom3
642414,642414,1,0,geom3
8106465,8106465,1,0,geom3
4649570,4649570,1,0,geom3
9136956,9136956,1,0,geom3
5967479,5967479,1,0,geom3
7908459,7908459,1,0,geom3
2151845,2151875,31,0,geom3
2696840,2696840,1,0,geom3
1309139,1309139,1,0,geom3
7179073,7179073,1,0,geom3
1487987,1487987,1,0,geom3
717558,717558,1,0,geom3
3035384,3035384,1,0,geom3
6049708,6049708,1,0,geom3
4286129,4286129,1,0,geom3
7809539,7809539,1,0,geom3
3883153,3883153,1,0,geom3
8093683,8093683,1,0,geom3
8821608,8821608,1,0,geom3
694070,694134,65,0,geom3
1769699,1769699,1,0,geom3
2395189,2395189,1,0,geom3
6299542,6299586,45,0,geom3
6864294,6864294,1,0,geom3
8014085,8014085,1,0,geom3
9396965,9396965,1,0,geom3
5241279,5241279,1,0,geom3
5388193,5388193,1,0,geom3
5125166,5125166,1,0,geom3
2344275,2344275,1,0,geom3
6727004,6727004,1,0,geom3
2244336,2244336,1,0,geom3
9570659,9570659,1,0,geom3
8540277,8540277,1,0,geom3
9108337,9108337,1,0,geom3
6660380,6660380,1,0,geom3
7199583,7199583,1,0,geom3
5808986,5808986,1,0,geom3
7556543,7556543,1,0,geom3
4143955,4143955,1,0,geom3
4200411,4200457,47,0,geom3
5611983,5611983,1,0,geom3
4150126,4150126,1,0,geom3
193755,193755,1,0,geom3
397836,397836,1,0,geom3
7167642,7167642,1,0,geom3
2225930,2225995,66,0,geom3
4409577,4409577,1,0,geom3
4958000,4958000,1,0,geom3
8704519,8704519,1,0,geom3
1012543,1012543,1,0,geom3
9623431,9623613,183,0,geom3
5076009,5076009,1,0,geom3
6189779,6189779,1,0,geom3
2372791,2372791,1,0,geom3
3772415,3772415,1,0,geom3
9309648,9309648,1,0,geom3
8106465,8106465,1,0,geom3
6311111,6311111,1,0,geom3
4832279,4832279,1,0,geom3
8642852,8642852,1,0,geom3
6114718,6114718,1,0,geom3
6545002,6545002,1,0,geom3
3643173,3643173,1,0,geom3
6423459,6423459,1,0,geom3
5201756,5201756,1,0,geom3
9579700,9579700,1,0,geom3
1061609,1061609,1,0,geom3
5599305,5599342,38,0,geom3
4833468,4833543,76,0,geom3
8481189,8481189,1,0,geom3
3676791,3676809,19,0,geom3
5912587,5912587,1,0,geom3
8432898,8432898,1,0,geom3
3573468,3573468,1,0,geom3
2283395,2283395,1,0,geom3
6547264,6547264,1,0,geom3
8983144,8983144,1,0,geom3
2940402,2940402,1,0,geom3
9320177,9320177,1,0,geom3
7722491,7722491,1,0,geom3
4158433,4158433,1,0,geom3
8173416,8173416,1,0,geom3
3322712,3322712,1,0,geom3
9001708,9001708,1,0,geom3
4383140,4383140,1,0,geom3
4794439,4794439,1,0,geom3
8350834,8350834,1,0,geom3
9425890,9425890,1,0,geom3
3581587,3581587,1,0,geom3
7841468,7841468,1,0,geom3
430595,430595,1,0,geom3
8221270,8221270,1,0,geom3
551144,551144,1,0,geom3
2524781,2524781,1,0,geom3
5603940,5604106,167,0,geom3
7095556,7095556,1,0,geom3
7039807,7039916,110,0,geom3
6251938,6251938,1,0,geom3
9643185,9643185,1,0,geom3
2332196,2332196,1,0,geom3
3453966,3453966,1,0,geom3
4293088,4293088,1,0,geom3
6671293,6671293,1,0,geom3
7874399,7874399,1,0,geom3
1059761,1059761,1,0,geom3
1898961,1898961,1,0,geom3
3887071,3887071,1,0,geom3
5523313,5523313,1,0,geom3
6123709,6123709,1,0,geom3
9830766,9830766,1,0,geom3
2243971,2243971,1,0,geom3
8676544,8676544,1,0,geom3
1381376,1381376,1,0,geom3
5982175,5982175,1,0,geom3
8199743,8199743,1,0,geom3
8614776,8614776,1,0,geom3
833765,833765,1,0,geom3
1854709,1854709,1,0,geom3
787253,787253,1,0,geom3
3172731,3172731,1,0,geom3
7846171,7846171,1,0,geom3
8631128,8631128,1,0,geom3
920104,920104,1,0,geom3
8302549,8302549,1,0,geom3
6181956,6181956,1,0,geom3
2334903,2334903,1,0,geom3
5290175,5290175,1,0,geom3
3118993,3118993,1,0,geom3
5931535,5931535,1,0,geom3
927040,927040,1,0,geom3
5912797,5912797,1,0,geom3
6478484,6478484,1,0,geom3
3377242,3377242,1,0,geom3
2244827,2244827,1,0,geom3
2529884,2529884,1,0,geom3
9078585,9078585,1,0,geom3
1374422,1374422,1,0,geom3
226222,226222,1,0,geom3
9386920,9386920,1,0,geom3
7516383,7516383,1,0,geom3
7861265,7861265,1,0,geom3
6767257,6767257,1,0,geom3
5946538,5946538,1,0,geom3
7252635,7252635,1,0,geom3
851131,851131,1,0,geom3
4143955,4143955,1,0,geom3
8077073,8077073,1,0,geom3
7873260,7873266,7,0,geom3
6698189,6698397,209,0,geom3
7056209,7056209,1,0,geom3
2786570,2786570,1,0,geom3
2428400,2428400,1,0,geom3
3558979,3558979,1,0,geom3
2072483,2072483,1,0,geom3
8090128,8090128,1,0,geom3
6566653,6566653,1,0,geom3
2391885,2391885,1,0,geom3
3009533,3009533,1,0,geom3
4049459,4049459,1,0,geom3
7474410,7474410,1,0,geom3
5024188,5024188,1,0,geom3
5820677,5820677,1,0,geom3
9995856,9995856,1,0,geom3
1830758,1830758,1,0,geom3
7141254,7141254,1,0,geom3
158146,158146,1,0,geom3
7502432,7502432,1,0,geom3
2290295,2290295,1,0,geom3
3537608,3537608,1,0,geom3
8844895,8844895,1,0,geom3
9801341,9801341,1,0,geom3
4609463,4609463,1,0,geom3
4003604,4003604,1,0,geom3
5064360,5064360,1,0,geom3
6066363,6066363,1,0,geom3
9026643,9026643,1,0,geom3
8867886,8867886,1,0,geom3
5611983,5611983,1,0,geom3
2435434,2435434,1,0,geom3
4874160,4874160,1,0,geom3
3150251,3150297,47,0,geom3
2014566,2014566,1,0,geom3
7540151,7540151,1,0,geom3
2338593,2338593,1,0,geom3
7800140,7800140,1,0,geom3
6032858,6032858,1,0,geom3
985285,985285,1,0,geom3
1116591,1116591,1,0,geom3
1881480,1881480,1,0,geom3
7283493,7283493,1,0,geom3
793733,793733,1,0,geom3
8626184,8626184,1,0,geom3
3612524,3612524,1,0,geom3
5638888,5638888,1,0,geom3
1088925,1088925,1,0,geom3
3524567,3524567,1,0,geom3
5210284,5210284,1,0,geom3
9013724,9013724,1,0,geom3
1961532,1961532,1,0,geom3
1817126,1817126,1,0,geom3
7732521,7732521,1,0,geom3
9622576,9622576,1,0,geom3
1105911,1105911,1,0,geom3
2363366,2363366,1,0,geom3
6799827,6799827,1,0,geom3
5526647,5526647,1,0,geom3
3792407,3792407,1,0,geom3
4588954,4588954,1,0,geom3
8127622,8127622,1,0,geom3
1911688,1911688,1,0,geom3
3941007,3941007,1,0,geom3
8838190,8838190,1,0,geom3
6443126,6443126,1,0,geom3
233364,233364,1,0,geom3
4738089,4738089,1,0,geom3
2038383,2038383,1,0,geom3
8533419,8533419,1,0,geom3
3054120,3054120,1,0,geom3
5805698,5805698,1,0,geom3
92513,92513,1,0,geom3
9043810,9043810,1,0,geom3
9411398,9411398,1,0,geom3
6355519,6355519,1,0,geom3
4374183,4374183,1,0,geom3
4410146,4410146,1,0,geom3
4309563,4309781,219,0,geom3
6467623,6467623,1,0,geom3
4749488,4749488,1,0,geom3
4179154,4179154,1,0,geom3
2085065,2085065,1,0,geom3
2611488,2611488,1,0,geom3
7975877,7975877,1,0,geom3
5485804,5485804,1,0,geom3
7283543,7283543,1,0,geom3
2948125,2948125,1,0,geom3
1205067,1205067,1,0,geom3
4902822,4902822,1,0,geom3
9702381,9702381,1,0,geom3
1781796,1781796,1,0,geom3
714825,714825,1,0,geom3
4785508,4785508,1,0,geom3
3660076,3660076,1,0,geom3
4773819,4773819,1,0,geom3
9596071,9596071,1,0,geom3
4348053,4348053,1,0,geom3
8784068,8784117,50,0,geom3
731951,731951,1,0,geom3
117551,117551,1,0,geom3
2681898,2681898,1,0,geom3
4931068,4931068,1,0,geom3
6872578,6872578,1,0,geom3
6634258,6634258,1,0,geom3
8974233,8974233,1,0,geom3
4575966,4575966,1,0,geom3
8932346,8932346,1,0,geom3
5992302,5992302,1,0,geom3
2269027,2269027,1,0,geom3
6885672,6885672,1,0,geom3
8782946,8782946,1,0,geom3
4056889,4056889,1,0,geom3
4971711,4971711,1,0,geom3
423101,423101,1,0,geom3
8767850,8768086,237,0,geom3
1906369,1906369,1,0,geom3
8181249,8181249,1,0,geom3
5659801,5659801,1,0,geom3
4659511,4659511,1,0,geom3
9052588,9052588,1,0,geom3
2518303,2518303,1,0,geom3
2670501,2670501,1,0,geom3
9133106,9133106,1,0,geom3
555804,555804,1,0,geom3
9892520,9892520,1,0,geom3
3440280,3440280,1,0,geom3
8272524,8272524,1,0,geom3
2602659,2602659,1,0,geom3
9147644,9147644,1,0,geom3
174273,174273,1,0,geom3
4190950,4190950,1,0,geom3
4714378,4714378,1,0,geom3
6052093,6052093,1,0,geom3
5883651,5883651,1,0,geom3
4591828,4591828,1,0,geom3
7003903,7003903,1,0,geom3
3984321,3984321,1,0,geom3
5804411,5804411,1,0,geom3
3033177,3033177,1,0,geom3
1018538,1018538,1,0,geom3
6169785,6169785,1,0,geom3
7722491,7722491,1,0,geom3
1064336,1064336,1,0,geom3
5790318,5790318,1,0,geom3
1669779,1669779,1,0,geom3
7783435,7783435,1,0,geom3
8163731,8163731,1,0,geom3
7292800,7292800,1,0,geom3
986752,986752,1,0,geom3
3380956,3380956,1,0,geom3
2125145,2125145,1,0,geom3
2244336,2244336,1,0,geom3
3023798,3023798,1,0,geom3
6622666,6622666,1,0,geom3
7077322,7077322,1,0,geom3
2377315,2377315,1,0,geom3
6775729,6775729,1,0,geom3
4550342,4550342,1,0,geom3
9552175,9552308,134,0,geom3
1864846,1864922,77,0,geom3
8471054,8471054,1,0,geom3
1499592,1499592,1,0,geom3
4189622,4189622,1,0,geom3
1914895,1914895,1,0,geom3
7889342,7889342,1,0,geom3
6262023,6262023,1,0,geom3
4710133,4710133,1,0,geom3
1571446,1571446,1,0,geom3
3673051,3673051,1,0,geom3
1011917,1011917,1,0,geom3
6994233,6994233,1,0,geom3
4233579,4233579,1,0,geom3
1769699,1769699,1,0,geom3
3657994,3657994,1,0,geom3
4842670,4842676,7,0,geom3
3593293,3593293,1,0,geom3
5418510,5418510,1,0,geom3
8318153,8318153,1,0,geom3
6278127,6278127,1,0,geom3
18041,18072,32,0,geom3
8349239,8349239,1,0,geom3
3627445,3627445,1,0,geom3
808742,808742,1,0,geom3
7820175,7820175,1,0,geom3
461544,461666,123,0,geom3
5890316,5890316,1,0,geom3
8357971,8357971,1,0,geom3
6309989,6309989,1,0,geom3
8656330,8656330,1,0,geom3
9648674,9648674,1,0,geom3
1945431,1945431,1,0,geom3
1185170,1185170,1,0,geom3
2132116,2132116,1,0,geom3
6955365,6955365,1,0,geom3
7872996,7872996,1,0,geom3
3432076,3432076,1,0,geom3
4374892,4374955,64,0,geom3
8506339,8506339,1,0,geom3
8473431,8473431,1,0,geom3
5138596,5138596,1,0,geom3
9838666,9838666,1,0,geom3
1808574,1808574,1,0,geom3
5575431,5575431,1,0,geom3
7024116,7024164,49,0,geom3
6700181,6700181,1,0,geom3
7543473,7543473,1,0,geom3
3546218,3546218,1,0,geom3
4329711,4329711,1,0,geom3
1725933,1725933,1,0,geom3
4662017,4662017,1,0,geom3
5909245,5909245,1,0,geom3
19092,19092,1,0,geom3
673798,673847,50,0,geom3
571574,571574,1,0,geom3
8072115,8072115,1,0,geom3
8374029,8374029,1,0,geom3
431256,431256,1,0,geom3
3657136,3657136,1,0,geom3
9633496,9633496,1,0,geom3
955915,955915,1,0,geom3
9208904,9208904,1,0,geom3
5855756,5855756,1,0,geom3
8126692,8126692,1,0,geom3
5164122,5164122,1,0,geom3
6251938,6251938,1,0,geom3
4693253,4693253,1,0,geom3
2031166,2031166,1,0,geom3
9678932,9678932,1,0,geom3
9315418,9315418,1,0,geom3
8508477,8508477,1,0,geom3
4645519,4645519,1,0,geom3
7717706,7717706,1,0,geom3
9411398,9411398,1,0,geom3
2781288,2781288,1,0,geom3
556649,556649,1,0,geom3
1793162,1793162,1,0,geom3
8267389,8267389,1,0,geom3
860249,860249,1,0,geom3
9616215,9616215,1,0,geom3
6123709,6123709,1,0,geom3
3805556,3805556,1,0,geom3
9002522,9002522,1,0,geom3
9054311,9054311,1,0,geom3
8842431,8842431,1,0,geom3
314583,314583,1,0,geom3
4521179,4521179,1,0,geom3
7627854,7627854,1,0,geom3
5912471,5912587,117,0,geom3
8735064,8735093,30,0,geom3
991913,991913,1,0,geom3
6066363,6066363,1,0,geom3
8105564,8105564,1,0,geom3
7977597,7977597,1,0,geom3
8605671,8605671,1,0,geom3
6642962,6642962,1,0,geom3
2607171,2607171,1,0,geom3
270282,270282,1,0,geom3
3525819,3525819,1,0,geom3
5521778,5521778,1,0,geom3
3946021,3946021,1,0,geom3
2694076,2694076,1,0,geom3
357386,357386,1,0,geom3
613458,613458,1,0,geom3
6933265,6933265,1,0,geom3
3611564,3611564,1,0,geom3
3128656,3128656,1,0,geom3
4955525,4955525,1,0,geom3
8973024,8973024,1,0,geom3
2960459,2960459,1,0,geom3
1934133,1934133,1,0,geom3
3329787,3329787,1,0,geom3
5004500,5004500,1,0,geom3
6698022,6698022,1,0,geom3
3767429,3767432,4,0,geom3
6679048,6679048,1,0,geom3
1979818,1979818,1,0,geom3
4549492,4549492,1,0,geom3
5156183,5156183,1,0,geom3
1620408,1620408,1,0,geom3
5420098,5420098,1,0,geom3
3341135,3341135,1,0,geom3
4310038,4310038,1,0,geom3
677323,677323,1,0,geom3
6912620,6912620,1,0,geom3
1326994,1326994,1,0,geom3
7461048,7461048,1,0,geom3
5695689,5695689,1,0,geom3
6630554,6630554,1,0,geom3
3907808,3907808,1,0,geom3
7527079,7527215,137,0,geom3
810185,810185,1,0,geom3
1000495,1000495,1,0,geom3
7765147,7765240,94,0,geom3
6423459,6423459,1,0,geom3
9634193,9634193,1,0,geom3
8290276,8290276,1,0,geom3
2035373,2035373,1,0,geom3
1492973,1492973,1,0,geom3
2592067,2592067,1,0,geom3
157330,157330,1,0,geom3
6279803,6279803,1,0,geom3
1004922,1004922,1,0,geom3
5601243,5601243,1,0,geom3
8199576,8199576,1,0,geom3
2243796,2243796,1,0,geom3
7766161,7766161,1,0,geom3
7359772,7359772,1,0,geom3
8911292,8911292,1,0,geom3
2810660,2810660,1,0,geom3
3290057,3290057,1,0,geom3
6676792,6676792,1,0,geom3
1417688,1417688,1,0,geom3
601086,601086,1,0,geom3
8984273,8984273,1,0,geom3
803323,803323,1,0,geom3
3583467,3583467,1,0,geom3
6659413,6659413,1,0,geom3
9090502,9090502,1,0,geom3
8655365,8655365,1,0,geom3
9400200,9400200,1,0,geom3
7263996,7263996,1,0,geom3
4801056,4801056,1,0,geom3
4610874,4610874,1,0,geom3
2633093,2633093,1,0,geom3
182523,182523,1,0,geom3
3644876,3644876,1,0,geom3
2245672,2245672,1,0,geom3
148497,148497,1,0,geom3
3312676,3312676,1,0,geom3
6516234,6516234,1,0,geom3
7127045,7127045,1,0,geom3
9021919,9021919,1,0,geom3
2611901,2611901,1,0,geom3
4182739,4182739,1,0,geom3
9811930,9811930,1,0,geom3
9378648,9378648,1,0,geom3
5428274,5428274,1,0,geom3
6063987,6064024,38,0,geom3
1020565,1020565,1,0,geom3
9054405,9054405,1,0,geom3
5260463,5260472,10,0,geom3
7736924,7736924,1,0,geom3
1499103,1499103,1,0,geom3
2765580,2765580,1,0,geom3
4832279,4832279,1,0,geom3
2978282,2978282,1,0,geom3
1399424,1399424,1,0,geom3
9450933,9450933,1,0,geom3
2233564,2233564,1,0,geom3
570784,570784,1,0,geom3
6898906,6898906,1,0,geom3
9828140,9828140,1,0,geom3
1742395,1742502,108,0,geom3
3226901,3226901,1,0,geom3
4934755,4934755,1,0,geom3
6701607,6701607,1,0,geom3
2011915,2011915,1,0,geom3
9818032,9818032,1,0,geom3
7906476,7906476,1,0,geom3
9004680,9004682,3,0,geom3
6715270,6715270,1,0,geom3
3923596,3923596,1,0,geom3
2191572,2191572,1,0,geom3
204534,204534,1,0,geom3
9839215,9839215,1,0,geom3
2018253,2018253,1,0,geom3
8437145,8437145,1,0,geom3
7512148,7512148,1,0,geom3
7026196,7026196,1,0,geom3
638234,638234,1,0,geom3
6700078,6700078,1,0,geom3
2332012,2332012,1,0,geom3
291576,291576,1,0,geom3
6078260,6078260,1,0,geom3
8262942,8262942,1,0,geom3
2659554,2659554,1,0,geom3
3922774,3922774,1,0,geom3
1402974,1402974,1,0,geom3
1914080,1914080,1,0,geom3
1443045,1443131,87,0,geom3
2998970,2998970,1,0,geom3
9251134,9251134,1,0,geom3
5721077,5721077,1,0,geom3
7892915,7892915,1,0,geom3
6214145,6214145,1,0,geom3
6044122,6044122,1,0,geom3
7971712,7971712,1,0,geom3
5932931,5932931,1,0,geom3
2992120,2992120,1,0,geom3
2657187,2657187,1,0,geom3
9541972,9541972,1,0,geom3
3898566,3898566,1,0,geom3
4791501,4791501,1,0,geom3
9977716,9977716,1,0,geom3
7842138,7842138,1,0,geom3
4374892,4374892,1,0,geom3
5136618,5136618,1,0,geom3
8697673,8697673,1,0,geom3
8865855,8865855,1,0,geom3
9732239,9732239,1,0,geom3
4867709,4867709,1,0,geom3
6568967,6568967,1,0,geom3
1380003,1380003,1,0,geom3
2132116,2132116,1,0,geom3
5050865,5050865,1,0,geom3
1782064,1782064,1,0,geom3
3941007,3941007,1,0,geom3
4612887,4612887,1,0,geom3
5137248,5137248,1,0,geom3
5651256,5651312,57,0,geom3
4123340,4123357,18,0,geom3
310323,310323,1,0,geom3
7063048,7063048,1,0,geom3
7991207,7991207,1,0,geom3
9099763,9099763,1,0,geom3
3960956,3960956,1,0,geom3
7983341,7983341,1,0,geom3
8762788,8762788,1,0,geom3
7317505,7317505,1,0,geom3
6184951,6184951,1,0,geom3
6318515,6318515,1,0,geom3
260727,260727,1,0,geom3
9033161,9033237,77,0,geom3
4544201,4544214,14,0,geom3
8110083,8110083,1,0,geom3
1890984,1890984,1,0,geom3
7944527,7944527,1,0,geom3
1117298,1117298,1,0,geom3
3408498,3408498,1,0,geom3
5146160,5146160,1,0,geom3
2980299,2980299,1,0,geom3
7464047,7464047,1,0,geom3
7685627,7685627,1,0,geom3
9309648,9309648,1,0,geom3
7879951,7879951,1,0,geom3
8688065,8688065,1,0,geom3
4386047,4386047,1,0,geom3
7141254,7141254,1,0,geom3
1991805,1991805,1,0,geom3
6659413,6659413,1,0,geom3
2388762,2388762,1,0,geom3
6277586,6277586,1,0,geom3
8945866,8945866,1,0,geom3
9033282,9033282,1,0,geom3
2113245,2113245,1,0,geom3
636959,636959,1,0,geom3
8233336,8233336,1,0,geom3
2033048,2033073,26,0,geom3
8686880,8686880,1,0,geom3
5539456,5539456,1,0,geom3
9921658,9921658,1,0,geom3
5480315,5480315,1,0,geom3
5603718,5603718,1,0,geom3
4726306,4726306,1,0,geom3
3026530,3026530,1,0,geom3
1998184,1998184,1,0,geom3
9466994,9466994,1,0,geom3
6265589,6265589,1,0,geom3
6882741,6882741,1,0,geom3
9430782,9430782,1,0,geom3
9249862,9249862,1,0,geom3
4924946,4924946,1,0,geom3
3673133,3673133,1,0,geom3
1036680,1036680,1,0,geom3
7608848,7608848,1,0,geom3
2332196,2332196,1,0,geom3
5526392,5526392,1,0,geom3
4408202,4408202,1,0,geom3
3201206,3201206,1,0,geom3
8786047,8786047,1,0,geom3
7284750,7284750,1,0,geom3
5161285,5161285,1,0,geom3
602442,602442,1,0,geom3
7533814,7533814,1,0,geom3
9650056,9650056,1,0,geom3
9708476,9708476,1,0,geom3
760993,760993,1,0,geom3
1177208,1177208,1,0,geom3
4631279,4631279,1,0,geom3
6476163,6476163,1,0,geom3
9239265,9239265,1,0,geom3
2176033,2176033,1,0,geom3
2409174,2409174,1,0,geom3
5689085,5689120,36,0,geom3
6573357,6573357,1,0,geom3
9963693,9963693,1,0,geom3
7103592,7103592,1,0,geom3
7747048,7747048,1,0,geom3
7778596,7778596,1,0,geom3
3914093,3914093,1,0,geom3
922492,922492,1,0,geom3
4172830,4173043,214,0,geom3
5828630,5828630,1,0,geom3
2692105,2692105,1,0,geom3
4391462,4391462,1,0,geom3
9658941,9658941,1,0,geom3
5505313,5505313,1,0,geom3
6349031,6349031,1,0,geom3
631121,631121,1,0,geom3
966170,966170,1,0,geom3
6269129,6269129,1,0,geom3
5607155,5607155,1,0,geom3
8830310,8830310,1,0,geom3
5405517,5405517,1,0,geom3
8890433,8890433,1,0,geom3
4845599,4845599,1,0,geom3
9424543,9424543,1,0,geom3
5408550,5408550,1,0,geom3
2264096,2264096,1,0,geom3
5022447,5022447,1,0,geom3
1953492,1953492,1,0,geom3
9932547,9932547,1,0,geom3
1458603,1458603,1,0,geom3
1149466,1149466,1,0,geom3
4104045,4104045,1,0,geom3
4308101,4308101,1,0,geom3
5581727,5581727,1,0,geom3
6124980,6124980,1,0,geom3
7150789,7150789,1,0,geom3
5382434,5382434,1,0,geom3
2953500,2953500,1,0,geom3
4786014,4786014,1,0,geom3
3183748,3183748,1,0,geom3
4227652,4227695,44,0,geom3
5981318,5981318,1,0,geom3
6922448,6922448,1,0,geom3
915008,915008,1,0,geom3
3112960,3112960,1,0,geom3
3660076,3660076,1,0,geom3
6270159,6270159,1,0,geom3
4708999,4708999,1,0,geom3
3532220,3532220,1,0,geom3
1274369,1274369,1,0,geom3
9623613,9623619,7,0,geom3
7886769,7886769,1,0,geom3
6508009,6508009,1,0,geom3
2871757,2871776,20,0,geom3
9794880,9794880,1,0,geom3
5060781,5060781,1,0,geom3
2987784,2987784,1,0,geom3
8486518,8486518,1,0,geom3
5622557,5622557,1,0,geom3
9535554,9535583,30,0,geom3
9956820,9956820,1,0,geom3
1586126,1586126,1,0,geom3
1493581,1493581,1,0,geom3
8842431,8842431,1,0,geom3
7129633,7129633,1,0,geom3
3933758,3933758,1,0,geom3
5912797,5912797,1,0,geom3
4464410,4464410,1,0,geom3
135862,135862,1,0,geom3
2742731,2742731,1,0,geom3
7096957,7096957,1,0,geom3
4511921,4511921,1,0,geom3
3910920,3910920,1,0,geom3
5804126,5804126,1,0,geom3
503591,503591,1,0,geom3
7336752,7336752,1,0,geom3
8676204,8676204,1,0,geom3
8362013,8362154,142,0,geom3
5144320,5144320,1,0,geom3
2261919,2261919,1,0,geom3
5705727,5705727,1,0,geom3
1824440,1824440,1,0,geom3
8301241,8301241,1,0,geom3
2015727,2015727,1,0,geom3
4849303,4849303,1,0,geom3
3048914,3048914,1,0,geom3
8445944,8445944,1,0,geom3
